교양,글쓰기,3,변화영,전주:공과대학 5호관 311,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B",28,"분반:44, 학과:지역건설공학과 1"
교양,글쓰기,3,신지원,전주:농업생명과학대학본관 217,"토 8-A,토 8-B,토 9-A,토 9-B,토 10-A,토 10-B",2,"분반:45, 학과:생명자원융합학과 1,산림환경과학과(재) 1"
교양,글쓰기,3,유인실,전주:농업생명과학대학2호관 404,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B",31,"분반:46, 학과:농경제유통학부(농업경제학) 1,농경제유통학부(식품유통학) 1"
교양,글쓰기,3,최정,전주:자연과학대학본관 426,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B",27,"분반:47, 학과:스포츠과학과 1,농경제유통학부(농업경제학) 1,농경제유통학부(식품유통학) 1"
교양,글쓰기,3,최정,전주:자연과학대학본관 426,"화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B",31,"분반:48, 학과:생명과학부(생명과학) 1"
교양,글쓰기,3,노복순,전주:자연과학대학본관 426,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B",21,"분반:49, 학과:물리 1"
교양,글쓰기,3,이만영,전주:자연과학대학2호관 405,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B",27,"분반:50, 학과:수 1"
교양,글쓰기,3,김세라,전주:자연과학대학본관 426,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",25,"분반:51, 학과:반도체과학기술학 1"
교양,글쓰기,3,진주,전주:자연과학대학본관 525,"화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B",33,"분반:52, 학과:통계학과 1"
교양,글쓰기,3,최은영,전주:자연과학대학본관 426,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",23,"분반:53, 학과:생명과학부(분자생물학) 1"
교양,글쓰기,3,권주안,전주:자연과학대학5호관 214,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",25,"분반:54, 학과:과학 1,생명과학부(분자생물학) 1"
교양,글쓰기,3,진주,전주:자연과학대학2호관 405,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",23,"분반:55, 학과:지구환경과학 1"
교양,글쓰기,3,노복순,전주:자연과학대학본관 525,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B",26,"분반:56, 학과:화 1"
교양,글쓰기,3,김태우,전주:자연과학대학2호관 405,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B",26,"분반:57, 학과:화 1"
교양,글쓰기,3,송지선,익산:교양관 2205,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B",31,"분반:58, 학과:생명공학부 1"
교양,글쓰기,3,송지선,익산:교양관 2205,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B",20,"분반:59, 학과:생명공학부 1"
교양,글쓰기,3,이강하,익산:교양관 2205,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B",29,"분반:60, 학과:생명공학부 1,한약자원학과 1"
교양,글쓰기,3,이강하,익산:교양관 2305,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",24,"분반:61, 학과:생태조경디자인학과 1"
교양,글쓰기,3,노용무,전주:사범대 본관 506,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",20,"분반:62, 학과:수의예 1"
교양,글쓰기,3,소필균,전주:사범대 본관 505,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",18,"분반:63, 학과:수의예 1"
교양,글쓰기,3,채규현,전주:간호대학 306,"월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B",31,"분반:64, 학과:간호 1"
교양,글쓰기,3,양성희,전주:간호대학 312,"월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B",31,"분반:65, 학과:간호 1"
교양,글쓰기,3,김종성,전주:간호대학 306,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B",33,"분반:66, 학과:간호 1"
교양,글쓰기,3,박진성,전주:의학계열공용관(치과대학 4호관) 211,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",33,"분반:67, 학과:의예 1"
교양,글쓰기,3,주현식,전주:의학계열공용관(치과대학 4호관) 212,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",32,"분반:68, 학과:의예 1"
교양,글쓰기,3,권은영,전주:의학계열공용관(치과대학 4호관) 214,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",37,"분반:69, 학과:의예 1"
교양,글쓰기,3,김미영,전주:자연과학대학2호관 405,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",35,"분반:70, 학과:의예 1"
교양,글쓰기,3,김영미,전주:사범대 본관 505,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",35,"분반:71, 학과:치의예 1"
교양,글쓰기,3,김은혜,전주:공과대학 5호관 311,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",28,"분반:72, 학과:스마트팜학과 1"
교양,글쓰기,3,장승익,전주:예술대학 본관 4070,"화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B",16,분반:73
교양,글쓰기,3,박상완,전주:예술대학 본관 5080,"화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B",19,분반:74
교양,글쓰기,3,신지원,전주:예술대학 본관 5090,"화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B",13,분반:75
교양,글쓰기,3,전종욱,전주:예술대학 본관 3170,"화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B",2,분반:76
교양,기초영어,2,전은영,전주:공과대학 3호관 403-1,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",28,"분반:1, 학과:공대 1학년"
교양,기초영어,2,김태훈,전주:공과대학 2호관 418,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B",25,"분반:2, 학과:농대 1학년,공대 1학년"
